ensg	ensp	name
ENSG00000112130	ENSP00000362578 	RNF8
ENSG00000160062	ENSP00000362609 	ZBTB8A
ENSG00000153832	ENSP00000362756 	FBXO36
ENSG00000171448	ENSP00000362758 	ZBTB26
ENSG00000171448	ENSP00000362760 	ZBTB26
ENSG00000186130	ENSP00000362763 	ZBTB6
ENSG00000056586	ENSP00000362769 	RC3H2
ENSG00000056586	ENSP00000362774 	RC3H2
ENSG00000148634	ENSP00000362804 	HERC4
ENSG00000112078	ENSP00000362836 	KCTD20
ENSG00000072401	ENSP00000363019 	UBE2D1
ENSG00000119402	ENSP00000363036 	FBXW2
ENSG00000119401	ENSP00000363095 	TRIM32
ENSG00000158022	ENSP00000363390 	TRIM63
ENSG00000181191	ENSP00000363699 	PJA1
ENSG00000181191	ENSP00000363711 	PJA1
ENSG00000181191	ENSP00000363712 	PJA1
ENSG00000184677	ENSP00000363780 	ZBTB40
ENSG00000184677	ENSP00000363782 	ZBTB40
ENSG00000204227	ENSP00000363787 	RING1
ENSG00000090686	ENSP00000363862 	USP48
ENSG00000108094	ENSP00000363874 	CUL2
ENSG00000108094	ENSP00000363878 	CUL2
ENSG00000108094	ENSP00000363880 	CUL2
ENSG00000108094	ENSP00000363881 	CUL2
ENSG00000108094	ENSP00000363883 	CUL2
ENSG00000108094	ENSP00000363886 	CUL2
ENSG00000078747	ENSP00000363998 	ITCH
ENSG00000204308	ENSP00000364235 	RNF5
ENSG00000169914	ENSP00000364261 	OTUD3
ENSG00000178828	ENSP00000364263 	RNF186
ENSG00000127481	ENSP00000364365 	UBR4
ENSG00000127481	ENSP00000364374 	UBR4
ENSG00000127481	ENSP00000364403 	UBR4
ENSG00000127481	ENSP00000364416 	UBR4
ENSG00000180901	ENSP00000364435 	KCTD2
ENSG00000204347	ENSP00000364515 	BTBD17
ENSG00000139842	ENSP00000364589 	CUL4A
ENSG00000139842	ENSP00000364590 	CUL4A
ENSG00000206366	ENSP00000364675 	ZBTB12
ENSG00000204366	ENSP00000364677 	ZBTB12
ENSG00000037637	ENSP00000364742 	FBXO42
ENSG00000184677	ENSP00000364798 	ZBTB40
ENSG00000116809	ENSP00000364885 	ZBTB17
ENSG00000116809	ENSP00000364895 	ZBTB17
ENSG00000068308	ENSP00000365671 	OTUD5
ENSG00000165312	ENSP00000365678 	OTUD1
ENSG00000204599	ENSP00000365844 	TRIM39
ENSG00000204599	ENSP00000365847 	TRIM39
ENSG00000168283	ENSP00000365851 	BMI1
ENSG00000204610	ENSP00000365878 	TRIM15
ENSG00000168283	ENSP00000365881 	BMI1
ENSG00000204610	ENSP00000365884 	TRIM15
ENSG00000204613	ENSP00000365894 	TRIM10
ENSG00000204613	ENSP00000365896 	TRIM10
ENSG00000204614	ENSP00000365914 	TRIM40
ENSG00000204616	ENSP00000365918 	TRIM31
ENSG00000204616	ENSP00000365924 	TRIM31
ENSG00000204618	ENSP00000365937 	RNF39
ENSG00000206500	ENSP00000365941 	RNF39
ENSG00000204618	ENSP00000365942 	RNF39
ENSG00000116663	ENSP00000365944 	FBXO6
ENSG00000132879	ENSP00000365951 	FBXO44
ENSG00000132879	ENSP00000365953 	FBXO44
ENSG00000132879	ENSP00000365959 	FBXO44
ENSG00000132879	ENSP00000365961 	FBXO44
ENSG00000107372	ENSP00000366155 	ZFAND5
ENSG00000131398	ENSP00000366158 	KCNC3
ENSG00000107372	ENSP00000366159 	ZFAND5
ENSG00000107372	ENSP00000366161 	ZFAND5
ENSG00000125812	ENSP00000366250 	GZF1
ENSG00000089094	ENSP00000366269 	KDM2B
ENSG00000089094	ENSP00000366271 	KDM2B
ENSG00000102226	ENSP00000366279 	USP11
ENSG00000102226	ENSP00000366311 	USP11
ENSG00000130939	ENSP00000366362 	UBE4B
ENSG00000162298	ENSP00000366395 	SYVN1
ENSG00000204713	ENSP00000366399 	TRIM27
ENSG00000204713	ENSP00000366404 	TRIM27
ENSG00000130985	ENSP00000366568 	UBA1
ENSG00000171621	ENSP00000366616 	SPSB1
ENSG00000178695	ENSP00000366694 	KCTD12
ENSG00000173064	ENSP00000366783 	C12orf51
ENSG00000118939	ENSP00000366813 	UCHL3
ENSG00000118939	ENSP00000366819 	UCHL3
ENSG00000162413	ENSP00000366886 	KLHL21
ENSG00000162413	ENSP00000366891 	KLHL21
ENSG00000204859	ENSP00000366902 	ZBTB48
ENSG00000150361	ENSP00000367075 	KLHL1
ENSG00000146926	ENSP00000367098 	ASB10
ENSG00000137075	ENSP00000367101 	RNF38
ENSG00000137075	ENSP00000367108 	RNF38
ENSG00000137075	ENSP00000367109 	RNF38
ENSG00000137075	ENSP00000367117 	RNF38
ENSG00000158286	ENSP00000367173 	RNF207
ENSG00000204923	ENSP00000367193 	FBXO48
ENSG00000204952	ENSP00000367319 	FBXO47
ENSG00000204977	ENSP00000367424 	TRIM13
ENSG00000204977	ENSP00000367425 	TRIM13
ENSG00000132640	ENSP00000367471 	BTBD3
ENSG00000136144	ENSP00000367552 	RCBTB1
ENSG00000124486	ENSP00000367558 	USP9X
ENSG00000138081	ENSP00000367565 	FBXO11
ENSG00000092871	ENSP00000367777 	RFFL
ENSG00000197530	ENSP00000367980 	MIB2
ENSG00000197530	ENSP00000367982 	MIB2
ENSG00000205189	ENSP00000368384 	ZBTB10
ENSG00000180332	ENSP00000368402 	KCTD4
ENSG00000064726	ENSP00000368713 	BTBD1
ENSG00000129159	ENSP00000368785 	KCNC1
ENSG00000120696	ENSP00000368797 	KBTBD7
ENSG00000165572	ENSP00000368799 	KBTBD6
ENSG00000185915	ENSP00000368813 	KLHL34
ENSG00000170153	ENSP00000368827 	RNF150
ENSG00000086102	ENSP00000368836 	NFX1
ENSG00000086102	ENSP00000368856 	NFX1
ENSG00000197579	ENSP00000369187 	TOPORS
ENSG00000166233	ENSP00000369217 	ARIH1
ENSG00000132274	ENSP00000369299 	TRIM22
ENSG00000164292	ENSP00000369318 	RHOBTB3
ENSG00000134452	ENSP00000369335 	FBXO18
ENSG00000196470	ENSP00000369343 	SIAH1
ENSG00000132256	ENSP00000369366 	TRIM5
ENSG00000132256	ENSP00000369373 	TRIM5
ENSG00000138100	ENSP00000369415 	TRIM54
ENSG00000121236	ENSP00000369440 	TRIM6
ENSG00000121236	ENSP00000369450 	TRIM6
ENSG00000214050	ENSP00000369604 	FBXO16
ENSG00000138642	ENSP00000369617 	HERC6
ENSG00000099364	ENSP00000369666 	FBXL19
ENSG00000140455	ENSP00000369681 	USP3
ENSG00000132004	ENSP00000369696 	FBXW9
ENSG00000165192	ENSP00000369837 	ASB11
ENSG00000102048	ENSP00000369855 	ASB9
ENSG00000104228	ENSP00000369917 	TRIM35
ENSG00000174282	ENSP00000369973 	ZBTB4
ENSG00000123594	ENSP00000369996 	ATXN3L
ENSG00000101871	ENSP00000370156 	MID1
ENSG00000101871	ENSP00000370157 	MID1
ENSG00000101871	ENSP00000370159 	MID1
ENSG00000101871	ENSP00000370162 	MID1
ENSG00000101871	ENSP00000370164 	MID1
ENSG00000243335	ENSP00000370207 	KCTD7
ENSG00000243335	ENSP00000370208 	KCTD7
ENSG00000163743	ENSP00000370220 	RCHY1
ENSG00000113595	ENSP00000370406 	TRIM23
ENSG00000099785	ENSP00000370423 	MARCH2
ENSG00000122257	ENSP00000370427 	RBBP6
ENSG00000087448	ENSP00000370671 	KLHDC5
ENSG00000170448	ENSP00000370949 	NFXL1
ENSG00000127870	ENSP00000370982 	RNF6
ENSG00000127870	ENSP00000371000 	RNF6
ENSG00000015171	ENSP00000371003 	ZMYND11
ENSG00000015171	ENSP00000371015 	ZMYND11
ENSG00000015171	ENSP00000371017 	ZMYND11
ENSG00000187555	ENSP00000371310 	USP7
ENSG00000132972	ENSP00000371346 	RNF17
ENSG00000109790	ENSP00000371355 	KLHL5
ENSG00000100225	ENSP00000371490 	FBXO7
ENSG00000168263	ENSP00000371514 	KCNV2
ENSG00000128276	ENSP00000371520 	RFPL3
ENSG00000159459	ENSP00000371612 	UBR1
ENSG00000125826	ENSP00000371616 	RBCK1
ENSG00000118564	ENSP00000371795 	FBXL5
ENSG00000099999	ENSP00000371800 	RNF215
ENSG00000155034	ENSP00000371805 	FBXL18
ENSG00000111262	ENSP00000371985 	KCNA1
ENSG00000092098	ENSP00000372129 	RNF31
ENSG00000092098	ENSP00000372134 	RNF31
ENSG00000147364	ENSP00000372274 	FBXO25
ENSG00000049759	ENSP00000372301 	NEDD4L
ENSG00000109685	ENSP00000372344 	WHSC1
ENSG00000109685	ENSP00000372347 	WHSC1
ENSG00000109685	ENSP00000372348 	WHSC1
ENSG00000109685	ENSP00000372351 	WHSC1
ENSG00000169918	ENSP00000372358 	OTUD7A
ENSG00000090316	ENSP00000372405 	MAEA
ENSG00000178222	ENSP00000372428 	RNF212
ENSG00000177311	ENSP00000372635 	ZBTB38
ENSG00000206280	ENSP00000372683 	ZBTB22
ENSG00000206287	ENSP00000372699 	RING1
ENSG00000101557	ENSP00000373083 	USP14
ENSG00000206495	ENSP00000373095 	TRIM39
ENSG00000206495	ENSP00000373096 	TRIM39
ENSG00000206495	ENSP00000373097 	TRIM39
ENSG00000137313	ENSP00000373102 	TRIM26
ENSG00000172524	ENSP00000373105 	TRIM40
ENSG00000206500	ENSP00000373106 	RNF39
ENSG00000206557	ENSP00000373272 	TRIM71
ENSG00000181588	ENSP00000373476 	MEX3D
ENSG00000153827	ENSP00000373696 	TRIP12
ENSG00000153827	ENSP00000373697 	TRIP12
ENSG00000107829	ENSP00000373698 	FBXW4
ENSG00000164068	ENSP00000373718 	RNF123
ENSG00000164197	ENSP00000373752 	RNF180
ENSG00000155827	ENSP00000373772 	RNF20
ENSG00000198862	ENSP00000373846 	LTN1
ENSG00000111667	ENSP00000373883 	USP5
ENSG00000099949	ENSP00000374006 	LZTR1
ENSG00000239388	ENSP00000374252 	ASB14
ENSG00000011275	ENSP00000374552 	RNF216
ENSG00000212864	ENSP00000375397 	RNF208
ENSG00000161677	ENSP00000375691 	JOSD2
ENSG00000142546	ENSP00000375726 	NOSIP
ENSG00000059145	ENSP00000375763 	UNKL
ENSG00000180667	ENSP00000375793 	YOD1
ENSG00000116750	ENSP00000375850 	UCHL5
ENSG00000104835	ENSP00000375927 	SARS2
ENSG00000011590	ENSP00000376035 	ZBTB32
ENSG00000141552	ENSP00000376181 	ANAPC11
ENSG00000170035	ENSP00000376215 	UBE2E3
ENSG00000163462	ENSP00000376245 	TRIM46
ENSG00000170633	ENSP00000376257 	RNF34
ENSG00000170633	ENSP00000376258 	RNF34
ENSG00000135119	ENSP00000376332 	RNFT2
ENSG00000184887	ENSP00000376337 	BTBD6
ENSG00000144357	ENSP00000376408 	UBR3
ENSG00000144357	ENSP00000376409 	UBR3
ENSG00000213160	ENSP00000376419 	KLHL23
ENSG00000085274	ENSP00000376492 	MYNN
ENSG00000123552	ENSP00000376495 	USP45
ENSG00000105982	ENSP00000376497 	RNF32
ENSG00000105982	ENSP00000376499 	RNF32
ENSG00000131323	ENSP00000376500 	TRAF3
ENSG00000135093	ENSP00000376535 	USP30
ENSG00000196151	ENSP00000376545 	WDSUB1
ENSG00000036672	ENSP00000376555 	USP2
ENSG00000212864	ENSP00000376572 	RNF208
ENSG00000082996	ENSP00000376628 	RNF13
ENSG00000071794	ENSP00000376644 	HLTF
ENSG00000109906	ENSP00000376721 	ZBTB16
ENSG00000114125	ENSP00000376725 	RNF7
ENSG00000131788	ENSP00000376765 	PIAS3
ENSG00000108395	ENSP00000376785 	TRIM37
ENSG00000136014	ENSP00000376806 	USP44
ENSG00000166266	ENSP00000376808 	CUL5
ENSG00000132004	ENSP00000376945 	FBXW9
ENSG00000066427	ENSP00000376965 	ATXN3
ENSG00000166006	ENSP00000376966 	KCNC2
ENSG00000066427	ENSP00000376967 	ATXN3
ENSG00000121067	ENSP00000377001 	SPOP
ENSG00000121067	ENSP00000377004 	SPOP
ENSG00000114626	ENSP00000377030 	ABTB1
ENSG00000135679	ENSP00000377062 	MDM2
ENSG00000135679	ENSP00000377064 	MDM2
ENSG00000135679	ENSP00000377065 	MDM2
ENSG00000170500	ENSP00000377086 	LONRF2
ENSG00000166167	ENSP00000377088 	BTRC
ENSG00000079999	ENSP00000377245 	KEAP1
ENSG00000135655	ENSP00000377264 	USP15
ENSG00000164117	ENSP00000377280 	FBXO8
ENSG00000181722	ENSP00000377375 	ZBTB20
ENSG00000072803	ENSP00000377391 	FBXW11
ENSG00000099785	ENSP00000377518 	MARCH2
ENSG00000109670	ENSP00000377528 	FBXW7
ENSG00000114423	ENSP00000377595 	CBLB
ENSG00000124356	ENSP00000377633 	STAMBP
ENSG00000124356	ENSP00000377636 	STAMBP
ENSG00000164663	ENSP00000377797 	USP49
ENSG00000108306	ENSP00000377832 	FBXL20
ENSG00000145868	ENSP00000377895 	FBXO38
ENSG00000159579	ENSP00000377942 	RSPRY1
ENSG00000013561	ENSP00000378022 	RNF14
ENSG00000013561	ENSP00000378023 	RNF14
ENSG00000013561	ENSP00000378027 	RNF14
ENSG00000013561	ENSP00000378028 	RNF14
ENSG00000092871	ENSP00000378096 	RFFL
ENSG00000166971	ENSP00000378152 	AKTIP
ENSG00000126804	ENSP00000378201 	ZBTB1
ENSG00000089775	ENSP00000378204 	ZBTB25
ENSG00000115239	ENSP00000378206 	ASB3
ENSG00000196470	ENSP00000378214 	SIAH1
ENSG00000101901	ENSP00000378260 	ALG13
ENSG00000078967	ENSP00000378277 	UBE2D4
ENSG00000109332	ENSP00000378280 	UBE2D3
ENSG00000109332	ENSP00000378282 	UBE2D3
ENSG00000109332	ENSP00000378283 	UBE2D3
ENSG00000185670	ENSP00000378286 	ZBTB3
ENSG00000171150	ENSP00000378330 	SOCS5
ENSG00000076604	ENSP00000378382 	TRAF4
ENSG00000076604	ENSP00000378383 	TRAF4
ENSG00000146021	ENSP00000378395 	KLHL3
ENSG00000171126	ENSP00000378424 	KCNG3
ENSG00000213588	ENSP00000378503 	ZBTB9
ENSG00000130584	ENSP00000378536 	ZBTB46
ENSG00000140464	ENSP00000378564 	PML
ENSG00000140464	ENSP00000378567 	PML
ENSG00000148634	ENSP00000378624 	HERC4
ENSG00000155428	ENSP00000378665 	TRIM74
ENSG00000123444	ENSP00000378703 	KBTBD4
ENSG00000101197	ENSP00000378717 	BIRC7
ENSG00000139218	ENSP00000378839 	SCAF11
ENSG00000139218	ENSP00000378840 	SCAF11
ENSG00000180008	ENSP00000378855 	SOCS4
ENSG00000177479	ENSP00000378863 	ARIH2
ENSG00000171931	ENSP00000379025 	FBXW10
ENSG00000171931	ENSP00000379026 	FBXW10
ENSG00000165406	ENSP00000379116 	MARCH8
ENSG00000165406	ENSP00000379118 	MARCH8
ENSG00000002746	ENSP00000379228 	HECW1
ENSG00000251537	ENSP00000379242 	RP11-385D13.1
ENSG00000006715	ENSP00000379297 	VPS41
ENSG00000181191	ENSP00000379331 	PJA1
ENSG00000026559	ENSP00000379338 	KCNG1
ENSG00000179454	ENSP00000379434 	KLHL28
ENSG00000198881	ENSP00000379435 	ASB12
ENSG00000138592	ENSP00000379717 	USP8
ENSG00000138592	ENSP00000379721 	USP8
ENSG00000197429	ENSP00000379739 	IPP
ENSG00000204599	ENSP00000379796 	TRIM39
ENSG00000204599	ENSP00000379797 	TRIM39
ENSG00000204599	ENSP00000379800 	TRIM39
ENSG00000137313	ENSP00000379806 	TRIM26
ENSG00000204614	ENSP00000379826 	TRIM40
ENSG00000182247	ENSP00000379931 	UBE2E2
ENSG00000034063	ENSP00000379936 	UHRF1
ENSG00000068308	ENSP00000379969 	OTUD5
ENSG00000132256	ENSP00000380058 	TRIM5
ENSG00000132256	ENSP00000380062 	TRIM5
ENSG00000132256	ENSP00000380064 	TRIM5
ENSG00000083168	ENSP00000380136 	KAT6A
ENSG00000132388	ENSP00000380178 	UBE2G1
ENSG00000162063	ENSP00000380256 	CCNF
ENSG00000100225	ENSP00000380571 	FBXO7
ENSG00000059145	ENSP00000380606 	UNKL
ENSG00000128276	ENSP00000380609 	RFPL3
ENSG00000089094	ENSP00000380617 	KDM2B
ENSG00000103275	ENSP00000380649 	UBE2I
ENSG00000103275	ENSP00000380650 	UBE2I
ENSG00000127585	ENSP00000380746 	FBXL16
ENSG00000196323	ENSP00000380861 	ZBTB44
ENSG00000170677	ENSP00000381034 	SOCS6
ENSG00000103194	ENSP00000381044 	USP10
ENSG00000114062	ENSP00000381045 	UBE3A
ENSG00000015171	ENSP00000381053 	ZMYND11
ENSG00000034063	ENSP00000381295 	UHRF1
ENSG00000154359	ENSP00000381298 	LONRF1
ENSG00000173276	ENSP00000381510 	ZNF295
ENSG00000173276	ENSP00000381512 	ZNF295
ENSG00000173276	ENSP00000381517 	ZNF295
ENSG00000173276	ENSP00000381523 	ZNF295
ENSG00000083799	ENSP00000381574 	CYLD
ENSG00000115464	ENSP00000381575 	USP34
ENSG00000115464	ENSP00000381577 	USP34
ENSG00000078043	ENSP00000381645 	PIAS2
ENSG00000078043	ENSP00000381648 	PIAS2
ENSG00000131508	ENSP00000381717 	UBE2D2
ENSG00000131508	ENSP00000381718 	UBE2D2
ENSG00000100023	ENSP00000381812 	PPIL2
ENSG00000172046	ENSP00000381863 	USP19
ENSG00000172046	ENSP00000381867 	USP19
ENSG00000172046	ENSP00000381870 	USP19
ENSG00000172046	ENSP00000381872 	USP19
ENSG00000132640	ENSP00000381971 	BTBD3
ENSG00000182670	ENSP00000381981 	TTC3
ENSG00000185515	ENSP00000381988 	BRCC3
ENSG00000185515	ENSP00000381998 	BRCC3
ENSG00000092148	ENSP00000382263 	HECTD1
ENSG00000092148	ENSP00000382269 	HECTD1
ENSG00000189051	ENSP00000382330 	RNF222
ENSG00000170242	ENSP00000382382 	USP47
ENSG00000095015	ENSP00000382423 	MAP3K1
ENSG00000172262	ENSP00000382450 	ZNF131
ENSG00000102858	ENSP00000382487 	MGRN1
ENSG00000127870	ENSP00000382665 	RNF6
ENSG00000215218	ENSP00000382713 	UBE2QL1
ENSG00000177374	ENSP00000382742 	HIC1
ENSG00000215277	ENSP00000382794 	C14orf164
ENSG00000156273	ENSP00000382805 	BACH1
ENSG00000156256	ENSP00000382857 	USP16
ENSG00000156256	ENSP00000382858 	USP16
ENSG00000198081	ENSP00000383009 	ZFP161
ENSG00000155313	ENSP00000383044 	USP25
ENSG00000128253	ENSP00000383095 	RFPL2
ENSG00000128253	ENSP00000383096 	RFPL2
ENSG00000184677	ENSP00000383098 	ZBTB40
ENSG00000101557	ENSP00000383125 	USP14
ENSG00000090686	ENSP00000383157 	USP48
ENSG00000049759	ENSP00000383199 	NEDD4L
ENSG00000206495	ENSP00000383486 	TRIM39
ENSG00000172524	ENSP00000383492 	TRIM40
ENSG00000215641	ENSP00000383555 	TRIM27
ENSG00000160087	ENSP00000383718 	UBE2J2
ENSG00000160087	ENSP00000383719 	UBE2J2
ENSG00000115392	ENSP00000384046 	FANCL
ENSG00000158290	ENSP00000384109 	CUL4B
ENSG00000112182	ENSP00000384145 	BACH2
ENSG00000100105	ENSP00000384173 	PATZ1
ENSG00000155100	ENSP00000384190 	OTUD6B
ENSG00000165966	ENSP00000384197 	PDZRN4
ENSG00000005810	ENSP00000384288 	MYCBP2
ENSG00000100023	ENSP00000384299 	PPIL2
ENSG00000134588	ENSP00000384360 	USP26
ENSG00000103275	ENSP00000384361 	UBE2I
ENSG00000134504	ENSP00000384367 	KCTD1
ENSG00000113916	ENSP00000384371 	BCL6
ENSG00000100379	ENSP00000384391 	KCTD17
ENSG00000181588	ENSP00000384398 	MEX3D
ENSG00000183579	ENSP00000384456 	ZNRF3
ENSG00000184677	ENSP00000384527 	ZBTB40
ENSG00000132640	ENSP00000384545 	BTBD3
ENSG00000183579	ENSP00000384553 	ZNRF3
ENSG00000103275	ENSP00000384568 	UBE2I
ENSG00000124743	ENSP00000384644 	KLHL31
ENSG00000115239	ENSP00000384728 	ASB3
ENSG00000114423	ENSP00000384816 	CBLB
ENSG00000138081	ENSP00000384823 	FBXO11
ENSG00000169635	ENSP00000384889 	HIC2
ENSG00000114423	ENSP00000384938 	CBLB
ENSG00000103549	ENSP00000384942 	RNF40
ENSG00000168301	ENSP00000384948 	KCTD6
ENSG00000103275	ENSP00000385009 	UBE2I
ENSG00000115392	ENSP00000385021 	FANCL
ENSG00000115239	ENSP00000385085 	ASB3
ENSG00000100379	ENSP00000385096 	KCTD17
ENSG00000138081	ENSP00000385127 	FBXO11
ENSG00000180332	ENSP00000385144 	KCTD4
ENSG00000105982	ENSP00000385285 	RNF32
ENSG00000169635	ENSP00000385319 	HIC2
ENSG00000108375	ENSP00000385328 	RNF43
ENSG00000166167	ENSP00000385339 	BTRC
ENSG00000138081	ENSP00000385398 	FBXO11
ENSG00000176624	ENSP00000385610 	MEX3C
ENSG00000138641	ENSP00000385684 	HERC3
ENSG00000162402	ENSP00000385700 	USP24
ENSG00000105982	ENSP00000385815 	RNF32
ENSG00000175063	ENSP00000385878 	UBE2C
ENSG00000187715	ENSP00000385879 	KBTBD12
ENSG00000083168	ENSP00000385888 	KAT6A
ENSG00000116514	ENSP00000385924 	RNF19B
ENSG00000187715	ENSP00000385957 	KBTBD12
ENSG00000106346	ENSP00000385964 	USP42
ENSG00000170745	ENSP00000385968 	KCNS3
ENSG00000198477	ENSP00000385998 	ZNF280B
ENSG00000015171	ENSP00000386010 	ZMYND11
ENSG00000166348	ENSP00000386080 	USP54
ENSG00000115392	ENSP00000386097 	FANCL
ENSG00000159202	ENSP00000386109 	UBE2Z
ENSG00000183826	ENSP00000386121 	BTBD9
ENSG00000183826	ENSP00000386211 	BTBD9
ENSG00000122550	ENSP00000386263 	KLHL7
ENSG00000170035	ENSP00000386364 	UBE2E3
ENSG00000168427	ENSP00000386389 	KLHL30
ENSG00000170035	ENSP00000386445 	UBE2E3
ENSG00000222009	ENSP00000386506 	BTBD19
ENSG00000036257	ENSP00000386525 	CUL3
ENSG00000182177	ENSP00000386532 	ASB18
ENSG00000115233	ENSP00000386541 	PSMD14
ENSG00000124356	ENSP00000386548 	STAMBP
ENSG00000168883	ENSP00000386572 	USP39
ENSG00000153832	ENSP00000386673 	FBXO36
ENSG00000184182	ENSP00000386680 	UBE2F
ENSG00000155729	ENSP00000386751 	KCTD18
ENSG00000138411	ENSP00000386775 	HECW2
ENSG00000170035	ENSP00000386788 	UBE2E3
ENSG00000168883	ENSP00000386803 	USP39
ENSG00000170500	ENSP00000386823 	LONRF2
ENSG00000136536	ENSP00000386830 	MARCH7
ENSG00000168883	ENSP00000386864 	USP39
ENSG00000196151	ENSP00000386891 	WDSUB1
ENSG00000122550	ENSP00000386999 	KLHL7
ENSG00000065802	ENSP00000387025 	ASB1
ENSG00000184182	ENSP00000387060 	UBE2F
ENSG00000196151	ENSP00000387078 	WDSUB1
ENSG00000055130	ENSP00000387160 	CUL1
ENSG00000168883	ENSP00000387175 	USP39
ENSG00000036257	ENSP00000387200 	CUL3
ENSG00000136536	ENSP00000387238 	MARCH7
ENSG00000184182	ENSP00000387299 	UBE2F
ENSG00000110344	ENSP00000387362 	UBE4A
ENSG00000203734	ENSP00000387388 	ECT2L
ENSG00000187954	ENSP00000387426 	CYHR1
ENSG00000066427	ENSP00000387442 	ATXN3
ENSG00000226437	ENSP00000387445 	TRIM39
ENSG00000205189	ENSP00000387462 	ZBTB10
ENSG00000124226	ENSP00000387505 	RNF114
ENSG00000234127	ENSP00000387530 	TRIM26
ENSG00000116809	ENSP00000387721 	ZBTB17
ENSG00000169635	ENSP00000387757 	HIC2
ENSG00000101871	ENSP00000387771 	MID1
ENSG00000173276	ENSP00000387788 	ZNF295
ENSG00000225452	ENSP00000387879 	RNF5
ENSG00000147548	ENSP00000387883 	WHSC1L1
ENSG00000085982	ENSP00000387898 	USP40
ENSG00000230467	ENSP00000387930 	RNF39
ENSG00000231002	ENSP00000388005 	TRIM26
ENSG00000116396	ENSP00000388029 	KCNC4
ENSG00000132256	ENSP00000388031 	TRIM5
ENSG00000132256	ENSP00000388150 	TRIM5
ENSG00000227780	ENSP00000388191 	ZBTB22
ENSG00000235631	ENSP00000388207 	RNF148
ENSG00000135473	ENSP00000388231 	PAN2
ENSG00000204449	ENSP00000388299 	TRIM49L2
ENSG00000234127	ENSP00000388419 	TRIM26
ENSG00000237046	ENSP00000388460 	TRIM40
ENSG00000080802	ENSP00000388491 	CNOT4
ENSG00000237102	ENSP00000388531 	AC040160.1
ENSG00000187147	ENSP00000388533 	RNF220
ENSG00000101236	ENSP00000388550 	RNF24
ENSG00000070047	ENSP00000388589 	PHRF1
ENSG00000237071	ENSP00000388622 	TRIM27
ENSG00000124422	ENSP00000388652 	USP22
ENSG00000167986	ENSP00000388705 	DDB1
ENSG00000234438	ENSP00000388723 	KBTBD13
ENSG00000116663	ENSP00000388781 	FBXO6
ENSG00000228405	ENSP00000388795 	RNF5
ENSG00000232839	ENSP00000388852 	TRIM39
ENSG00000230308	ENSP00000388969 	TRIM39
ENSG00000139842	ENSP00000389118 	CUL4A
ENSG00000174989	ENSP00000389144 	FBXW8
ENSG00000232839	ENSP00000389198 	TRIM39
ENSG00000228881	ENSP00000389203 	TRIM26
ENSG00000153885	ENSP00000389293 	KCTD15
ENSG00000187961	ENSP00000389373 	KLHL17
ENSG00000066427	ENSP00000389376 	ATXN3
ENSG00000231641	ENSP00000389386 	TRIM26
ENSG00000226437	ENSP00000389389 	TRIM39
ENSG00000049759	ENSP00000389406 	NEDD4L
ENSG00000227551	ENSP00000389443 	RP11-1286E23.7
ENSG00000116750	ENSP00000389563 	UCHL5
ENSG00000224496	ENSP00000389607 	TRIM40
ENSG00000230308	ENSP00000389675 	TRIM39
ENSG00000184182	ENSP00000389685 	UBE2F
ENSG00000167487	ENSP00000389724 	KLHL26
ENSG00000132879	ENSP00000389820 	FBXO44
ENSG00000232839	ENSP00000389852 	TRIM39
ENSG00000082512	ENSP00000389891 	TRAF5
ENSG00000136161	ENSP00000389910 	RCBTB2
ENSG00000109189	ENSP00000390102 	USP46
ENSG00000103657	ENSP00000390158 	HERC1
ENSG00000091073	ENSP00000390218 	DTX2
ENSG00000230230	ENSP00000390258 	TRIM26
ENSG00000110906	ENSP00000390321 	KCTD10
ENSG00000169155	ENSP00000390344 	ZBTB43
ENSG00000100023	ENSP00000390427 	PPIL2
ENSG00000154710	ENSP00000390480 	RABGEF1
ENSG00000078140	ENSP00000390483 	UBE2K
ENSG00000237703	ENSP00000390497 	TRIM10
ENSG00000233573	ENSP00000390551 	TRIM31
ENSG00000232399	ENSP00000390759 	RP11-1286E23.8
ENSG00000068308	ENSP00000390767 	OTUD5
ENSG00000168283	ENSP00000390768 	BMI1
ENSG00000156804	ENSP00000390790 	FBXO32
ENSG00000184182	ENSP00000390813 	UBE2F
ENSG00000122779	ENSP00000390829 	TRIM24
ENSG00000146063	ENSP00000390894 	TRIM41
ENSG00000137313	ENSP00000390908 	TRIM26
ENSG00000146809	ENSP00000390963 	ASB15
ENSG00000116809	ENSP00000391002 	ZBTB17
ENSG00000231002	ENSP00000391031 	TRIM26
ENSG00000092140	ENSP00000391068 	G2E3
ENSG00000227780	ENSP00000391135 	ZBTB22
ENSG00000146926	ENSP00000391137 	ASB10
ENSG00000116750	ENSP00000391153 	UCHL5
ENSG00000101871	ENSP00000391154 	MID1
ENSG00000226437	ENSP00000391222 	TRIM39
ENSG00000237192	ENSP00000391445 	TRIM10
ENSG00000136536	ENSP00000391493 	MARCH7
ENSG00000151148	ENSP00000391529 	UBE3B
ENSG00000234852	ENSP00000391563 	ZBTB12
ENSG00000231002	ENSP00000391602 	TRIM26
ENSG00000225130	ENSP00000391685 	TRIM31
ENSG00000230332	ENSP00000391822 	RNF39
ENSG00000127481	ENSP00000391875 	UBR4
ENSG00000234127	ENSP00000391879 	TRIM26
