name	ensp	Cytoplasm	Golgi apparatus	Plasma membrane	Lysosome	Endosome	Nucleus	Cytoskeleton	Mitochondrion
3868644	ENSP00000366089	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RORB	ENSP00000366093	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
60591	ENSP00000366095	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
YIF1A	ENSP00000366098	5.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0
SSX1	ENSP00000366118	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ARHGAP27	ENSP00000366121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CST3	ENSP00000366124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXOSC10	ENSP00000366135	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SOX21	ENSP00000366144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRM	ENSP00000366156	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR180	ENSP00000366157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CST9	ENSP00000366170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CST9L	ENSP00000366178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC1	ENSP00000366179	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CST9L2	ENSP00000366186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CST11	ENSP00000366208	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CASZ1	ENSP00000366221	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C9orf57	ENSP00000366223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAPB	ENSP00000366225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABBR1p	ENSP00000366233	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
IL31	ENSP00000366234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DFFA	ENSP00000366237	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FAM108B1	ENSP00000366240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARAF	ENSP00000366244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPC6	ENSP00000366246	4.0	4.0	5.0	4.0	0.0	4.0	0.0	0.0
CORT	ENSP00000366248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBD	ENSP00000366249	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TMEM2	ENSP00000366266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPC5	ENSP00000366267	4.0	4.0	5.0	4.0	0.0	0.0	0.0	0.0
KDM2B	ENSP00000366271	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MLLT10	ENSP00000366272	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ZNF157	ENSP00000366273	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
CNNM4	ENSP00000366275	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
LMAN2L	ENSP00000366280	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK5	ENSP00000366283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK1	ENSP00000366288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A39	ENSP00000366299	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
SPRY2	ENSP00000366306	4.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0
THBD	ENSP00000366307	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
TRPM3	ENSP00000366314	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
NEBL	ENSP00000366326	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KLF9	ENSP00000366330	4.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
MAS1Lp	ENSP00000366331	4.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0
6M1-16	ENSP00000366336	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
1750	ENSP00000366343	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR12D2	ENSP00000366345	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
NKX2-2	ENSP00000366347	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
OR12D3	ENSP00000366348	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
6M1-21	ENSP00000366356	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
MGC119134	ENSP00000366372	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR2J4P	ENSP00000366374	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR2J1	ENSP00000366376	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR2B3	ENSP00000366378	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
hOR2W1	ENSP00000366380	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ZNF311p	ENSP00000366384	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MAMDC2	ENSP00000366387	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYC	ENSP00000366390	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SYVN1	ENSP00000366395	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
XRN2	ENSP00000366396	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C9orf135	ENSP00000366402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hTRIM27	ENSP00000366404	5.0	0.0	4.0	0.0	5.0	5.0	0.0	0.0
NMNAT1	ENSP00000366410	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
POU4F1	ENSP00000366413	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
UIMC1	ENSP00000366434	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TJP2	ENSP00000366453	4.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0
PLXDC2	ENSP00000366460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTNNBIP1	ENSP00000366466	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ATG2A	ENSP00000366475	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf112	ENSP00000366477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXN	ENSP00000366482	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ARL5B	ENSP00000366487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRKACG	ENSP00000366488	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRH2	ENSP00000366506	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN4	ENSP00000366509	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CLSTN1	ENSP00000366513	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
ARHGAP39	ENSP00000366522	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
FTL	ENSP00000366525	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN16	ENSP00000366527	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
C9orf71	ENSP00000366528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXH1	ENSP00000366534	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ST3GAL5	ENSP00000366549	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
CRNKL1	ENSP00000366557	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PIK3CD	ENSP00000366563	5.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0
VPS28	ENSP00000366565	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
HIST1H4B	ENSP00000366581	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC39A12	ENSP00000366586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM201	ENSP00000366593	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TGOLN2	ENSP00000366603	4.0	4.0	5.0	0.0	0.0	4.0	0.0	0.0
SF1	ENSP00000366607	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HIST1H2BL	ENSP00000366618	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
H6PD	ENSP00000366620	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR157	ENSP00000366628	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
FOXD4L4	ENSP00000366630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4L5	ENSP00000366637	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SLC2A5	ENSP00000366641	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
CA6	ENSP00000366662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTD1	ENSP00000366672	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CLN5	ENSP00000366673	5.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0
HIST1H2AH	ENSP00000366679	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
IRG1	ENSP00000366682	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
SPATC1	ENSP00000366690	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
FOXD4L6	ENSP00000366693	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
ANKRD20A3	ENSP00000366697	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ERRFI1	ENSP00000366702	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
FAM23A	ENSP00000366715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF9	ENSP00000366729	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
FAM75A4	ENSP00000366731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAM	ENSP00000366746	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
AUP1	ENSP00000366748	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTC25	ENSP00000366766	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C12orf51	ENSP00000366783	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
CNTNAP3B	ENSP00000366787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A12	ENSP00000366797	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
DNAJC11	ENSP00000366800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4L2	ENSP00000366814	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
UCHL3	ENSP00000366819	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ST8SIA6	ENSP00000366827	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR3F	ENSP00000366828	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RBM10	ENSP00000366829	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ATXN2	ENSP00000366843	5.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0
FAM75A5	ENSP00000366847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF658	ENSP00000366853	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
FAM74A3	ENSP00000366856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D4	ENSP00000366863	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LARP1	ENSP00000366871	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
FAM75A1	ENSP00000366875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHF13	ENSP00000366876	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KLHL21	ENSP00000366886	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
KLF12	ENSP00000366894	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HIF3A	ENSP00000366898	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ZNF133	ENSP00000366899	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
ZBTB48	ENSP00000366902	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KLF5	ENSP00000366915	4.0	4.0	4.0	0.0	0.0	5.0	0.0	0.0
IGFBPL1	ENSP00000366923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFL4	ENSP00000366926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1B1	ENSP00000366927	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
NOL9	ENSP00000366934	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SHB	ENSP00000366936	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C20orf72	ENSP00000366939	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
SLC36A3	ENSP00000366942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-3	ENSP00000366948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-2	ENSP00000366950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCAF10	ENSP00000366953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-2	ENSP00000366955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H2BI	ENSP00000366962	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GPR20	ENSP00000366970	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
HIST1H4F	ENSP00000366974	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KRTAP1-4	ENSP00000366976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHG5	ENSP00000366977	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT40	ENSP00000366984	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SNX5	ENSP00000366988	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
FRMPD1	ENSP00000366995	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
DIS3	ENSP00000366997	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HIST1H3D	ENSP00000366999	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
DPP6	ENSP00000367001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF25	ENSP00000367013	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
POLR1E	ENSP00000367029	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TRDMT1	ENSP00000367030	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
HIST1H4C	ENSP00000367034	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MZT1	ENSP00000367049	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ESPN	ENSP00000367059	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
CUBN	ENSP00000367064	5.0	0.0	5.0	5.0	5.0	0.0	0.0	0.0
HES2	ENSP00000367065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFAT	ENSP00000367069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL1	ENSP00000367075	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ACACB	ENSP00000367079	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ACOT7	ENSP00000367086	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
PCDH9	ENSP00000367096	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SLC22A6	ENSP00000367102	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BFSP1	ENSP00000367104	5.0	0.0	4.0	0.0	0.0	0.0	5.0	4.0
SLC3A2	ENSP00000367124	5.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0
GPR153	ENSP00000367125	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
HES3	ENSP00000367130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A4	ENSP00000367137	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SPINK9	ENSP00000367139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDH17	ENSP00000367151	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
A6NJW4	ENSP00000367157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GKN1	ENSP00000367172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF207	ENSP00000367173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDH8	ENSP00000367177	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
LYPD5	ENSP00000367185	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C11orf83	ENSP00000367189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIPR2	ENSP00000367196	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGN	ENSP00000367197	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LECT1	ENSP00000367198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RECK	ENSP00000367202	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
KDM6A	ENSP00000367203	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MYC	ENSP00000367207	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SUGT1	ENSP00000367208	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
OR13J1	ENSP00000367219	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ACTR2	ENSP00000367220	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
TMEM8B	ENSP00000367227	4.0	0.0	5.0	0.0	0.0	4.0	0.0	5.0
CMAH	ENSP00000367228	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEP68	ENSP00000367229	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SSPO	ENSP00000367255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHNAK	ENSP00000367263	5.0	0.0	4.0	5.0	0.0	5.0	4.0	0.0
CKAP4	ENSP00000367265	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
CKAP2	ENSP00000367276	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
FUNDC1	ENSP00000367284	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
VPS36	ENSP00000367299	5.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0
ZNF425	ENSP00000367300	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NDP	ENSP00000367301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAOB	ENSP00000367309	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ITGA8	ENSP00000367316	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C12orf73	ENSP00000367330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GBA2	ENSP00000367343	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
PCDHGA1	ENSP00000367345	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C20orf7	ENSP00000367346	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
FAM171A1	ENSP00000367356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6orf62	ENSP00000367359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALG11	ENSP00000367361	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDHA9	ENSP00000367362	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA8	ENSP00000367363	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA7	ENSP00000367365	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA5	ENSP00000367366	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA3	ENSP00000367369	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA2	ENSP00000367372	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PCDHA1	ENSP00000367373	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GPR34	ENSP00000367378	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
NPHP4	ENSP00000367398	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
TAF2	ENSP00000367406	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NMT2	ENSP00000367407	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
CASK	ENSP00000367408	4.0	0.0	5.0	0.0	0.0	4.0	4.0	0.0
GUCY1B2	ENSP00000367414	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTK1	ENSP00000367415	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MS4A13	ENSP00000367428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AJAP1	ENSP00000367432	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RPP38	ENSP00000367439	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
TDP2	ENSP00000367440	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EXT1	ENSP00000367446	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf111	ENSP00000367449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DFFB	ENSP00000367454	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KIAA0319	ENSP00000367459	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
BTBD3	ENSP00000367471	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
KIAA0562	ENSP00000367476	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
MEIG1	ENSP00000367486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPIRE2	ENSP00000367494	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
DCLRE1C	ENSP00000367527	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TP73	ENSP00000367545	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PHF11	ENSP00000367570	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TPRG1L	ENSP00000367595	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL3L1	ENSP00000367605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CA9	ENSP00000367608	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
PABPN1L	ENSP00000367609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APRT	ENSP00000367615	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
HSPA14	ENSP00000367623	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF16	ENSP00000367629	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRS2	ENSP00000367637	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
C9orf100	ENSP00000367638	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR5D16	ENSP00000367649	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR5L2	ENSP00000367650	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PRDM16	ENSP00000367651	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
PKHD1L1	ENSP00000367655	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTRT2	ENSP00000367658	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4A5	ENSP00000367664	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C1orf93	ENSP00000367682	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6AP2	ENSP00000367697	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
OR4A4P	ENSP00000367699	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR4C13	ENSP00000367700	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BCOR	ENSP00000367705	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HES5	ENSP00000367714	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
NUP160	ENSP00000367721	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PANK4	ENSP00000367727	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSPAN7	ENSP00000367743	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
PLCH2	ENSP00000367747	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
NRSN1	ENSP00000367752	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2orf34	ENSP00000367755	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
UNC13B	ENSP00000367756	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
RPGR	ENSP00000367766	4.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0
SLC35B4	ENSP00000367770	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT5H	ENSP00000367784	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LIG3	ENSP00000367787	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRPX	ENSP00000367794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKI	ENSP00000367797	3.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
TAF1C	ENSP00000367802	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C1orf86	ENSP00000367808	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LRRC50	ENSP00000367815	5.0	0.0	4.0	0.0	0.0	4.0	5.0	0.0
PODXL	ENSP00000367817	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ITM2B	ENSP00000367828	5.0	5.0	5.0	0.0	5.0	0.0	0.0	0.0
PRKCZ	ENSP00000367830	5.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0
PRPF18	ENSP00000367835	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
DYNLT3	ENSP00000367841	5.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0
GABRD	ENSP00000367848	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CYBB	ENSP00000367851	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GNB1	ENSP00000367872	5.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
C11orf49	ENSP00000367878	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
XK	ENSP00000367879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP4	ENSP00000367888	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
LGALS7	ENSP00000367891	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEPHS1	ENSP00000367893	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
PRRG1	ENSP00000367894	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
FANCG	ENSP00000367910	5.0	0.0	4.0	0.0	0.0	5.0	0.0	5.0
SYCE1L	ENSP00000367911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCLA2	ENSP00000367923	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
OXER1	ENSP00000367930	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
UQCRQ	ENSP00000367934	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
